Gene1,Gene2,Correlation
ENSG00000211945.2,ENSG00000105894.12,0.12432154152079988
ENSG00000169248.13,ENSG00000115221.12,0.12430806894352142
ENSG00000100867.15,ENSG00000211973.2,0.124303202259125
ENSG00000157765.13,ENSG00000260318.1,0.12429820395561472
ENSG00000211937.3,ENSG00000163710.9,0.12429416916880424
ENSG00000099953.10,ENSG00000175356.14,0.124291939826802
ENSG00000224650.2,ENSG00000135917.16,0.12428369943295677
ENSG00000159763.4,ENSG00000180818.5,0.12427747803820585
ENSG00000104332.12,ENSG00000115221.12,0.12427512395168633
ENSG00000211937.3,ENSG00000135480.16,0.12427007861192467
ENSG00000168079.17,ENSG00000171954.13,0.12426488842728907
ENSG00000171199.11,ENSG00000078898.7,0.12426060235585548
ENSG00000252621.1,ENSG00000127324.9,0.12425022901630105
ENSG00000280411.1,ENSG00000165949.12,0.12424471649667264
ENSG00000180818.5,ENSG00000160862.13,0.12424389315508425
ENSG00000211974.3,ENSG00000163815.6,0.12423931495266363
ENSG00000179593.16,ENSG00000211668.2,0.12422988506751806
ENSG00000162670.11,ENSG00000211967.3,0.1242289808666023
ENSG00000134827.8,ENSG00000004776.13,0.12422774863836103
ENSG00000180914.10,ENSG00000115461.5,0.12422599209818354
ENSG00000211938.2,ENSG00000249661.1,0.124224043263911
ENSG00000184811.4,ENSG00000134184.13,0.12422369441803802
ENSG00000282122.1,ENSG00000281990.1,0.12422076467486479
ENSG00000185686.18,ENSG00000022556.16,0.12421582183762218
ENSG00000211949.3,ENSG00000249242.8,0.12421574851382015
ENSG00000243238.1,ENSG00000115648.14,0.12421282279352515
ENSG00000188488.14,ENSG00000211933.2,0.12420965499701747
ENSG00000065618.21,ENSG00000235584.3,0.12420938744718099
ENSG00000211934.3,ENSG00000134258.17,0.12420774339919888
ENSG00000280411.1,ENSG00000230076.1,0.12420704749722764
ENSG00000287148.1,ENSG00000251039.2,0.1241962366451195
ENSG00000241351.3,ENSG00000196754.13,0.1241958555295371
ENSG00000188505.5,ENSG00000278828.1,0.12419570533382299
ENSG00000105825.14,ENSG00000183844.17,0.12418742838879102
ENSG00000136457.10,ENSG00000173267.14,0.12417835345202737
ENSG00000152137.8,ENSG00000211658.2,0.12417721835028016
ENSG00000170786.12,ENSG00000196754.13,0.12417574179552619
ENSG00000186160.5,ENSG00000223808.1,0.1241750494060796
ENSG00000123689.6,ENSG00000064886.14,0.12417289823254643
ENSG00000156689.7,ENSG00000121270.16,0.12417154894142397
ENSG00000163631.17,ENSG00000109321.11,0.12417140832816988
ENSG00000196616.14,ENSG00000211964.3,0.1241698813073115
ENSG00000173335.5,ENSG00000161649.13,0.12416653527934465
ENSG00000172478.18,ENSG00000211679.2,0.12416225871790336
ENSG00000135480.16,ENSG00000280411.1,0.12415325662515919
ENSG00000108932.12,ENSG00000183844.17,0.12415314917594822
ENSG00000123500.10,ENSG00000211893.4,0.12415060681042804
ENSG00000153446.16,ENSG00000113296.14,0.12414974369332886
ENSG00000211659.2,ENSG00000107485.18,0.12413938379675393
ENSG00000117472.10,ENSG00000101057.16,0.12413693904141708
ENSG00000169900.8,ENSG00000169248.13,0.12413262128426698
ENSG00000185499.16,ENSG00000188505.5,0.1241254188226624
ENSG00000019505.8,ENSG00000170786.12,0.1241239295076681
ENSG00000211642.3,ENSG00000081041.9,0.12412104928934141
ENSG00000062282.15,ENSG00000174827.14,0.12412046867208626
ENSG00000186081.12,ENSG00000175356.14,0.1241191659408365
ENSG00000136457.10,ENSG00000213058.3,0.12411885734116367
ENSG00000104332.12,ENSG00000282122.1,0.12411853748909864
ENSG00000282651.2,ENSG00000163815.6,0.12410908991909535
ENSG00000134258.17,ENSG00000115461.5,0.12410739732244705
ENSG00000160180.15,ENSG00000213058.3,0.12410421364813494
ENSG00000175445.17,ENSG00000064886.14,0.12409910459073299
ENSG00000274576.2,ENSG00000113296.14,0.12409543061060274
ENSG00000196611.5,ENSG00000211899.10,0.12409407687942771
ENSG00000091831.24,ENSG00000211951.2,0.12408472818105931
ENSG00000181092.10,ENSG00000211658.2,0.12408426354018938
ENSG00000075461.6,ENSG00000211892.4,0.12407861833435195
ENSG00000134827.8,ENSG00000282431.1,0.12407620193519929
ENSG00000138207.14,ENSG00000253768.1,0.12407054118595465
ENSG00000211593.2,ENSG00000165272.16,0.12406615117304767
ENSG00000156076.10,ENSG00000160183.17,0.12406553601180768
ENSG00000078898.7,ENSG00000211967.3,0.12405488508285553
ENSG00000134827.8,ENSG00000173432.12,0.12405190301563226
ENSG00000187288.12,ENSG00000211937.3,0.12405044050891516
ENSG00000211895.5,ENSG00000105707.14,0.12404375502959752
ENSG00000047457.14,ENSG00000211653.2,0.12403803016737637
ENSG00000211658.2,ENSG00000224389.9,0.12403723059579536
ENSG00000211933.2,ENSG00000058085.15,0.12403112140247968
ENSG00000164287.13,ENSG00000167653.5,0.1240080847077341
ENSG00000196091.15,ENSG00000126010.6,0.12400118320535362
ENSG00000137077.8,ENSG00000196754.13,0.1239882672059681
ENSG00000156689.7,ENSG00000227097.5,0.12398817417786051
ENSG00000242265.6,ENSG00000169083.18,0.12398380595672796
ENSG00000128422.17,ENSG00000133317.16,0.12397934484908364
ENSG00000138615.6,ENSG00000211639.2,0.12397247315963228
ENSG00000137699.17,ENSG00000201098.1,0.12396468979704561
ENSG00000131746.13,ENSG00000113924.12,0.1239606536448802
ENSG00000165269.13,ENSG00000278196.3,0.12395902014065499
ENSG00000211648.2,ENSG00000112936.19,0.12395632172264372
ENSG00000185479.6,ENSG00000161649.13,0.12394705543326168
ENSG00000169900.8,ENSG00000174827.14,0.12394045212699109
ENSG00000134827.8,ENSG00000101938.15,0.12393660724815247
ENSG00000253768.1,ENSG00000211666.2,0.123924085987484
ENSG00000243238.1,ENSG00000185559.16,0.12391314538624022
ENSG00000173641.18,ENSG00000211904.2,0.1239110056040765
ENSG00000129514.8,ENSG00000124429.18,0.12391046972670741
ENSG00000135480.16,ENSG00000211637.2,0.12391028760741796
ENSG00000171954.13,ENSG00000162891.10,0.12390984314346341
ENSG00000211597.2,ENSG00000183844.17,0.12390822000242895
ENSG00000188536.13,ENSG00000167755.15,0.12390355702378995
ENSG00000184811.4,ENSG00000244437.1,0.12390233571236138
ENSG00000211669.3,ENSG00000249661.1,0.12389451915070437
ENSG00000109321.11,ENSG00000196754.13,0.12388281978299948
ENSG00000173467.9,ENSG00000160183.17,0.12388059731417438
ENSG00000100170.10,ENSG00000251039.2,0.12387650898728682
ENSG00000196090.12,ENSG00000258837.1,0.12387536954352955
ENSG00000189221.10,ENSG00000115112.8,0.12387018129897842
ENSG00000211934.3,ENSG00000180818.5,0.12386918004304011
ENSG00000213058.3,ENSG00000272398.6,0.12386783007941757
ENSG00000135374.11,ENSG00000022267.19,0.12386174628761497
ENSG00000180730.5,ENSG00000081277.13,0.12385847852976338
ENSG00000008196.13,ENSG00000100146.18,0.12385532923823055
ENSG00000086548.9,ENSG00000211679.2,0.12384626381570205
ENSG00000133317.16,ENSG00000211649.3,0.12383978556660118
ENSG00000171102.14,ENSG00000169248.13,0.12383149765633084
ENSG00000105388.16,ENSG00000197249.14,0.12382535850350183
ENSG00000121005.9,ENSG00000231475.3,0.12380812443059945
ENSG00000270550.1,ENSG00000211445.12,0.12380468589335719
ENSG00000153002.12,ENSG00000004799.8,0.12380375133827588
ENSG00000243238.1,ENSG00000183888.4,0.12380030828719527
ENSG00000211650.2,ENSG00000148053.17,0.1237927022584023
ENSG00000153002.12,ENSG00000211967.3,0.12378989764037947
ENSG00000276365.1,ENSG00000211655.3,0.12378970102734828
ENSG00000091831.24,ENSG00000126709.15,0.12378447773460208
ENSG00000263639.7,ENSG00000211597.2,0.12378292209911901
ENSG00000189334.9,ENSG00000239855.1,0.12378094965943803
ENSG00000100146.18,ENSG00000113296.14,0.12377635695165605
ENSG00000099812.9,ENSG00000211965.4,0.12377399011941759
ENSG00000180914.10,ENSG00000108244.17,0.12376955760343648
ENSG00000207422.1,ENSG00000159184.8,0.12376866685920776
ENSG00000211962.2,ENSG00000183844.17,0.12376604218351556
ENSG00000047457.14,ENSG00000211943.2,0.12376569001372398
ENSG00000186377.8,ENSG00000135480.16,0.12376479606931688
ENSG00000241351.3,ENSG00000133048.13,0.12376033927254668
ENSG00000171345.13,ENSG00000169248.13,0.12375835970791665
ENSG00000101443.18,ENSG00000228278.5,0.1237541368408446
ENSG00000163631.17,ENSG00000144891.18,0.12374845815829344
ENSG00000156076.10,ENSG00000171102.14,0.12374730275101793
ENSG00000188257.12,ENSG00000064886.14,0.1237455754991357
ENSG00000135374.11,ENSG00000230937.12,0.12373429639065955
ENSG00000081479.15,ENSG00000152669.9,0.12373164677020586
ENSG00000170099.6,ENSG00000108176.15,0.12372876303583814
ENSG00000124143.10,ENSG00000106688.12,0.12371916126947356
ENSG00000133169.6,ENSG00000241294.1,0.1237116129211435
ENSG00000224650.2,ENSG00000105707.14,0.12371001903257017
ENSG00000181092.10,ENSG00000124102.5,0.123707103812426
ENSG00000179593.16,ENSG00000230076.1,0.12370622325179408
ENSG00000123500.10,ENSG00000229453.2,0.12370032154583196
ENSG00000211638.2,ENSG00000019102.12,0.12369525357842973
ENSG00000235687.9,ENSG00000211642.3,0.12369413289592125
ENSG00000188257.12,ENSG00000259459.6,0.12369179605828368
ENSG00000167588.13,ENSG00000185559.16,0.12368860063724285
ENSG00000187288.12,ENSG00000003989.18,0.1236794226084172
ENSG00000124107.5,ENSG00000135917.16,0.12367545051042167
ENSG00000211649.3,ENSG00000120049.20,0.12367308234223238
ENSG00000213759.10,ENSG00000171564.12,0.1236621876645557
ENSG00000252621.1,ENSG00000260318.1,0.12365677867319655
ENSG00000161055.4,ENSG00000144218.19,0.12364792989544098
ENSG00000170786.12,ENSG00000105707.14,0.12363942980056046
ENSG00000138696.11,ENSG00000121005.9,0.12363904359550865
ENSG00000172061.9,ENSG00000175287.19,0.12363842326697227
ENSG00000231475.3,ENSG00000143867.7,0.12363547093267052
ENSG00000211662.2,ENSG00000196754.13,0.12362771241866055
ENSG00000086548.9,ENSG00000241294.1,0.1236255214789195
ENSG00000242265.6,ENSG00000211949.3,0.1236230993179946
ENSG00000125740.14,ENSG00000160862.13,0.12362029067967366
ENSG00000108244.17,ENSG00000176194.18,0.12361300815844412
ENSG00000162896.6,ENSG00000185499.16,0.12361109306141276
ENSG00000135480.16,ENSG00000101441.4,0.12360925187290599
ENSG00000160307.10,ENSG00000211974.3,0.12360382681282112
ENSG00000239855.1,ENSG00000135917.16,0.12360266262710204
ENSG00000019505.8,ENSG00000121005.9,0.12360167312773238
ENSG00000128422.17,ENSG00000197977.4,0.12359480927632703
ENSG00000122584.13,ENSG00000124429.18,0.12358857443991812
ENSG00000188488.14,ENSG00000198848.13,0.12358776350366994
ENSG00000196091.15,ENSG00000134760.6,0.12357903572141568
ENSG00000281990.1,ENSG00000053438.11,0.12357146754420079
ENSG00000126010.6,ENSG00000058085.15,0.12355347207571497
ENSG00000162670.11,ENSG00000243290.3,0.12355048913356392
ENSG00000196091.15,ENSG00000172724.12,0.12354152802219742
ENSG00000137558.9,ENSG00000152137.8,0.12353784018469746
ENSG00000205426.10,ENSG00000197249.14,0.12353121638944756
ENSG00000185559.16,ENSG00000138449.11,0.12353011061986269
ENSG00000187608.10,ENSG00000244575.3,0.12352714905206931
ENSG00000099953.10,ENSG00000207422.1,0.12352073689260767
ENSG00000124935.4,ENSG00000133800.9,0.12351551806101306
ENSG00000124939.6,ENSG00000211658.2,0.12351422677313194
ENSG00000164434.12,ENSG00000211598.2,0.12351208205846359
ENSG00000167757.14,ENSG00000211639.2,0.12351206363378497
ENSG00000163710.9,ENSG00000163631.17,0.12350653644842045
ENSG00000105388.16,ENSG00000242887.1,0.12349651376306624
ENSG00000105048.17,ENSG00000152669.9,0.12349103239354782
ENSG00000138207.14,ENSG00000135226.18,0.12348681651085935
ENSG00000137975.8,ENSG00000170345.10,0.12348628147794594
ENSG00000171564.12,ENSG00000276365.1,0.12347965978251287
ENSG00000197977.4,ENSG00000135346.9,0.12347537266701826
ENSG00000211966.2,ENSG00000137699.17,0.12347206992177089
ENSG00000131746.13,ENSG00000231475.3,0.12347087969220362
ENSG00000157404.16,ENSG00000135226.18,0.12346834617298681
ENSG00000211897.9,ENSG00000115112.8,0.12346709527573015
ENSG00000162989.5,ENSG00000197253.13,0.12346636336740358
ENSG00000211897.9,ENSG00000113924.12,0.12346252148472872
ENSG00000156234.7,ENSG00000211890.4,0.123462454190318
ENSG00000186847.6,ENSG00000105825.14,0.12345764204933901
ENSG00000196091.15,ENSG00000163631.17,0.12345427978715236
ENSG00000188536.13,ENSG00000253451.1,0.12345404283316733
ENSG00000197977.4,ENSG00000147257.15,0.12345207213903384
ENSG00000134757.5,ENSG00000176194.18,0.1234496984260671
ENSG00000139219.19,ENSG00000135346.9,0.12344790792144007
ENSG00000168350.8,ENSG00000167653.5,0.12344367679494943
ENSG00000134827.8,ENSG00000160307.10,0.12344161454549946
ENSG00000172551.11,ENSG00000211959.2,0.12343607569741298
ENSG00000211937.3,ENSG00000161649.13,0.1234169676582322
ENSG00000211974.3,ENSG00000056998.20,0.12341323743713521
ENSG00000187288.12,ENSG00000197977.4,0.12340542296377309
ENSG00000211956.2,ENSG00000163631.17,0.12340022303528118
ENSG00000121270.16,ENSG00000167757.14,0.12339275511872741
ENSG00000131746.13,ENSG00000102854.16,0.12338755410461452
ENSG00000159763.4,ENSG00000182253.15,0.12338715483427329
ENSG00000270550.1,ENSG00000184613.11,0.12338233405440995
ENSG00000287148.1,ENSG00000244575.3,0.12338154658656648
ENSG00000160307.10,ENSG00000211625.2,0.12338085674128067
ENSG00000172551.11,ENSG00000189221.10,0.12337785695325366
ENSG00000162482.5,ENSG00000135226.18,0.12337541251994574
ENSG00000124102.5,ENSG00000211652.2,0.12337172077832805
ENSG00000211904.2,ENSG00000100985.7,0.12337028353133064
ENSG00000196091.15,ENSG00000278196.3,0.12336951198910026
ENSG00000134258.17,ENSG00000172724.12,0.12336319271839043
ENSG00000171346.16,ENSG00000126010.6,0.12336221344291355
ENSG00000181617.6,ENSG00000258837.1,0.12336042874731186
ENSG00000119147.10,ENSG00000197249.14,0.12335097427738907
ENSG00000187608.10,ENSG00000239855.1,0.12335038257278999
ENSG00000101441.4,ENSG00000168269.10,0.1233397796792703
ENSG00000137975.8,ENSG00000196090.12,0.12333700483473706
ENSG00000244468.1,ENSG00000197977.4,0.12333211288749972
ENSG00000180914.10,ENSG00000160862.13,0.123331887822764
ENSG00000287148.1,ENSG00000211967.3,0.12333173403360644
ENSG00000065618.21,ENSG00000185499.16,0.12333040951935385
ENSG00000230076.1,ENSG00000100985.7,0.12332466681565318
ENSG00000211895.5,ENSG00000138449.11,0.12331180462767104
ENSG00000113739.10,ENSG00000253451.1,0.12330393047095844
ENSG00000127324.9,ENSG00000144218.19,0.12330343852698866
ENSG00000211965.4,ENSG00000189221.10,0.12329855348140334
ENSG00000256612.7,ENSG00000169900.8,0.12328239906996398
ENSG00000240382.3,ENSG00000123689.6,0.12327916137564517
ENSG00000188505.5,ENSG00000258837.1,0.12327758830143529
ENSG00000197977.4,ENSG00000282431.1,0.12327437975742518
ENSG00000131771.14,ENSG00000227097.5,0.12327082642039264
ENSG00000138207.14,ENSG00000211653.2,0.12325563550141674
ENSG00000180914.10,ENSG00000259459.6,0.1232542719503012
ENSG00000230937.12,ENSG00000171557.17,0.12324780644188772
ENSG00000151892.15,ENSG00000133317.16,0.12324562635309061
ENSG00000234918.1,ENSG00000211653.2,0.12323813640308445
ENSG00000138755.6,ENSG00000184330.12,0.12323594266082667
ENSG00000160180.15,ENSG00000134184.13,0.12322343376515774
ENSG00000205426.10,ENSG00000167757.14,0.12322195147217276
ENSG00000134339.9,ENSG00000226745.2,0.12322114706499289
ENSG00000162896.6,ENSG00000124664.11,0.123219267371991
ENSG00000160307.10,ENSG00000135373.13,0.12321787126458789
ENSG00000105825.14,ENSG00000249242.8,0.12321148072385531
ENSG00000134762.17,ENSG00000211664.3,0.12319536017209427
ENSG00000211668.2,ENSG00000109321.11,0.12319438440778338
ENSG00000198848.13,ENSG00000211938.2,0.12318634341826848
ENSG00000105141.6,ENSG00000211677.2,0.12318484001681713
ENSG00000211935.3,ENSG00000230076.1,0.12317822408244249
ENSG00000159212.13,ENSG00000168497.5,0.12317733968853968
ENSG00000101938.15,ENSG00000211651.3,0.1231666232553118
ENSG00000162896.6,ENSG00000074410.14,0.12316519099834372
ENSG00000133317.16,ENSG00000081479.15,0.12316291601467799
ENSG00000170373.8,ENSG00000278196.3,0.12315356949048274
ENSG00000211942.3,ENSG00000167653.5,0.1231534753829387
ENSG00000129514.8,ENSG00000105894.12,0.12314681226197464
ENSG00000123500.10,ENSG00000124939.6,0.12314568296414093
ENSG00000123689.6,ENSG00000211638.2,0.12313893835332475
ENSG00000235584.3,ENSG00000115221.12,0.12313467600715469
ENSG00000230937.12,ENSG00000243955.6,0.12313292018621906
ENSG00000135480.16,ENSG00000115255.12,0.12313148457142489
ENSG00000172551.11,ENSG00000211900.2,0.12312803929209193
ENSG00000211934.3,ENSG00000161798.7,0.12312796723536304
ENSG00000213088.12,ENSG00000211658.2,0.12312780725639272
ENSG00000091831.24,ENSG00000163631.17,0.12311175817034484
ENSG00000180914.10,ENSG00000242472.1,0.12310876124064074
ENSG00000167588.13,ENSG00000231475.3,0.12310706061017117
ENSG00000211648.2,ENSG00000135069.14,0.1231012932741385
ENSG00000243238.1,ENSG00000203697.12,0.12309654165933567
ENSG00000174697.5,ENSG00000243290.3,0.12308345203229913
ENSG00000211685.3,ENSG00000125144.14,0.12307746636743586
ENSG00000242887.1,ENSG00000081479.15,0.12307293510242454
ENSG00000131771.14,ENSG00000148488.17,0.12306187809874465
ENSG00000167757.14,ENSG00000244575.3,0.12305555537176956
ENSG00000282639.1,ENSG00000115112.8,0.12304913398165983
ENSG00000186160.5,ENSG00000173267.14,0.12304741901267151
ENSG00000173432.12,ENSG00000138449.11,0.12304319726230281
ENSG00000211900.2,ENSG00000121005.9,0.12304139472589659
ENSG00000272398.6,ENSG00000106688.12,0.12304063220732915
ENSG00000170373.8,ENSG00000226745.2,0.1230384374356398
ENSG00000105664.11,ENSG00000148488.17,0.12302785190156933
ENSG00000167588.13,ENSG00000134757.5,0.12302281839064706
ENSG00000125999.11,ENSG00000242887.1,0.12301849273696436
ENSG00000122584.13,ENSG00000211904.2,0.12301843271452617
ENSG00000167676.4,ENSG00000134827.8,0.12301828381076593
ENSG00000171102.14,ENSG00000169550.14,0.12301477090418175
ENSG00000186377.8,ENSG00000187134.14,0.12300973822603456
ENSG00000064886.14,ENSG00000135917.16,0.12300693487481773
ENSG00000211900.2,ENSG00000129596.5,0.12300569107976829
ENSG00000171102.14,ENSG00000243238.1,0.12300508288436224
ENSG00000162366.8,ENSG00000211942.3,0.1229980426535192
ENSG00000084628.10,ENSG00000124143.10,0.1229950693812496
ENSG00000134184.13,ENSG00000211950.2,0.12299503810323173
ENSG00000167757.14,ENSG00000242472.1,0.12299148322575337
ENSG00000202538.1,ENSG00000167757.14,0.12298860533343238
ENSG00000134827.8,ENSG00000270550.1,0.12298716253308883
ENSG00000276775.1,ENSG00000148513.18,0.12298424278764943
ENSG00000211945.2,ENSG00000157303.11,0.12298411013703828
ENSG00000156234.7,ENSG00000136457.10,0.12297601103786618
ENSG00000117472.10,ENSG00000172724.12,0.12297238816069725
ENSG00000170099.6,ENSG00000004776.13,0.12297039170651788
ENSG00000242887.1,ENSG00000081041.9,0.12297029607988934
ENSG00000096006.12,ENSG00000153446.16,0.12296702237798915
ENSG00000110484.7,ENSG00000004799.8,0.12296441071896491
ENSG00000172478.18,ENSG00000211655.3,0.12296395997465749
ENSG00000101210.13,ENSG00000121270.16,0.12296344394202861
ENSG00000282639.1,ENSG00000137558.9,0.12295929493740497
ENSG00000211949.3,ENSG00000211445.12,0.12295631499812022
ENSG00000163631.17,ENSG00000170549.4,0.12295335117439393
ENSG00000163220.11,ENSG00000211976.2,0.12293249630651429
ENSG00000244468.1,ENSG00000162670.11,0.12292869427563947
ENSG00000173335.5,ENSG00000239855.1,0.12292718411369832
ENSG00000169035.12,ENSG00000211904.2,0.12292604561273275
ENSG00000171428.15,ENSG00000169245.6,0.12291142333777794
ENSG00000282639.1,ENSG00000185499.16,0.12289820180215423
ENSG00000260318.1,ENSG00000165474.8,0.12288780992669773
ENSG00000165731.20,ENSG00000167653.5,0.12288545970404004
ENSG00000008196.13,ENSG00000227097.5,0.12288076279819111
ENSG00000163993.7,ENSG00000211976.2,0.12287929710910206
ENSG00000229453.2,ENSG00000211943.2,0.12286724576798058
ENSG00000211899.10,ENSG00000170345.10,0.12286720260416163
ENSG00000185686.18,ENSG00000211651.3,0.1228639468684114
ENSG00000134184.13,ENSG00000165474.8,0.12286023738874323
ENSG00000105894.12,ENSG00000078898.7,0.12285137648282908
ENSG00000170373.8,ENSG00000211966.2,0.122850018992215
ENSG00000236824.2,ENSG00000115255.12,0.12284580284762146
